id,createdAt,updatedAt,uploadedUrl,streamableUrl,transcodeJobId,transcodeStatus,transcodeMessage,duration,is_speech
5b1920c1-23dd-4953-93db-5279fa280aba,2021-07-06 17:01:40.651415,2021-07-06 17:06:40.795749,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625590900451.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625590900451.mp3,1625590900528-eh618u,Complete,Transcode job 1625590900528-eh618u was completed.,7.0,False
4b02454c-24e3-4aff-b68b-92e3d97d093e,2021-07-06 17:03:04.272154,2021-07-06 17:08:04.374097,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625590984017.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625590984017.mp3,1625590984192-xvtmet,Complete,Transcode job 1625590984192-xvtmet was completed.,9.0,False
3ce6323f-ae88-4689-aa8f-d0e47c0ffb3d,2021-07-05 22:02:03.234089,2021-07-05 22:07:03.371788,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625522522981.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625522522981.mp3,1625522523113-003lx2,Complete,Transcode job 1625522523113-003lx2 was completed.,33.0,False
194e83a8-34f4-49b4-b29b-62d853e7155e,2021-07-06 17:12:46.002931,2021-07-06 17:17:46.128407,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625591565840.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625591565840.mp3,1625591565924-9enpuq,Complete,Transcode job 1625591565924-9enpuq was completed.,7.0,False
8ea3e0ef-afd6-4318-af09-272cc1bf181c,2021-07-05 02:45:21.759101,2021-07-05 02:50:21.858186,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625453121419.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625453121419.mp3,1625453121674-0rtne4,Complete,Transcode job 1625453121674-0rtne4 was completed.,52.0,True
19518174-477d-424e-b4ab-cf5a4fbc0aa5,2021-07-06 17:22:08.602999,2021-07-06 17:27:08.736672,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625592128380.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625592128380.mp3,1625592128491-adcn3b,Complete,Transcode job 1625592128491-adcn3b was completed.,5.0,False
2f9d5378-0d5f-4603-a78c-24123fa4e026,2021-07-06 17:23:27.553203,2021-07-06 17:28:27.682490,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625592207350.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625592207350.mp3,1625592207480-9wxe5p,Complete,Transcode job 1625592207480-9wxe5p was completed.,6.0,False
1b1ab7c7-8cf3-45de-b05f-f194f25387ea,2021-07-04 18:09:05.975382,2021-07-04 18:14:06.111262,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625422145658.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625422145658.mp3,1625422145867-1g08f1,Complete,Transcode job 1625422145867-1g08f1 was completed.,79.0,False
8ebf87e7-4805-46c9-a112-c2ba8cdd6a13,2022-01-25 23:24:29.296947,2022-01-25 23:24:59.364088,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1643153069086.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1643153069086.mp3,1643153069210-ar8yoq,Complete,Transcode job 1643153069210-ar8yoq was completed.,31.0,True
3082091b-f3dd-4707-8a71-e7380a872428,2021-07-05 02:47:13.718153,2021-07-05 02:52:13.793095,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625453233378.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625453233378.mp3,1625453233613-okatkn,Complete,Transcode job 1625453233613-okatkn was completed.,76.0,True
ac15310a-a501-4599-8f3e-115fdf5c9ca5,2021-07-06 18:58:55.808031,2021-07-06 19:03:55.886835,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625597935539.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625597935539.mp3,1625597935725-hn5ez5,Complete,Transcode job 1625597935725-hn5ez5 was completed.,23.0,False
a9b1d56a-ce79-423c-a915-5eaef525103d,2021-07-06 18:58:07.404989,2021-07-06 19:03:07.542062,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625597887037.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625597887037.mp3,1625597887258-ehnszp,Complete,Transcode job 1625597887258-ehnszp was completed.,26.0,False
a43eb5ce-f8c3-4bd4-bd05-223d628557a1,2021-07-06 18:59:20.876827,2021-07-06 19:04:20.969766,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625597960549.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625597960549.mp3,1625597960781-v2aa39,Complete,Transcode job 1625597960781-v2aa39 was completed.,19.0,False
b55050d0-9d28-49e6-8408-8acfc1f1e428,2021-07-06 21:30:48.058003,2021-07-06 21:35:48.172905,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625607047838.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625607047838.mp3,1625607047933-xcfhdh,Complete,Transcode job 1625607047933-xcfhdh was completed.,3.0,True
5a37a898-53fd-4728-996e-5ef03e1a717e,2021-07-06 17:36:36.656344,2021-07-06 17:41:36.770428,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625592996401.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625592996401.mp3,1625592996565-80o746,Complete,Transcode job 1625592996565-80o746 was completed.,31.0,True
69713642-dfe4-4c79-b776-37d0a2265853,2021-07-06 21:51:06.791614,2021-07-06 21:56:06.915087,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625608266593.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625608266593.mp3,1625608266697-88vft8,Complete,Transcode job 1625608266697-88vft8 was completed.,5.0,False
fc984b20-2778-41a2-abba-201eea9fdcf9,2021-07-06 21:53:41.576463,2021-07-06 21:58:41.673894,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625608421339.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625608421339.mp3,1625608421460-f39zb2,Complete,Transcode job 1625608421460-f39zb2 was completed.,6.0,False
bc271329-2e3f-4351-b16a-bcb7f87de2cc,2021-07-06 21:57:31.300955,2021-07-06 22:02:31.397178,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625608651088.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625608651088.mp3,1625608651183-9y9lp0,Complete,Transcode job 1625608651183-9y9lp0 was completed.,5.0,False
eb9e1d28-41ad-4377-bcc6-7c84eef78fe8,2021-07-06 18:59:51.527931,2021-07-06 19:04:51.600546,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625597991329.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625597991329.mp3,1625597991449-6ytq50,Complete,Transcode job 1625597991449-6ytq50 was completed.,18.0,False
f44f7d3d-efc1-4900-8e1f-adcfc18059eb,2021-07-07 22:26:39.581378,2021-07-07 22:31:39.706810,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625696799327.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625696799327.mp3,1625696799447-1u9bq2,Complete,Transcode job 1625696799447-1u9bq2 was completed.,6.0,True
c518cf09-b76a-4179-8e14-afed461e6334,2021-07-07 22:26:50.173801,2021-07-07 22:31:50.251338,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625696809979.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625696809979.mp3,1625696810080-8egh4j,Complete,Transcode job 1625696810080-8egh4j was completed.,5.0,True
3269fec9-20c8-460d-9ccf-0360b4512cb9,2021-07-06 17:42:30.720753,2021-07-06 17:47:30.852793,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625593350413.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625593350413.mp3,1625593350638-nd9wtg,Complete,Transcode job 1625593350638-nd9wtg was completed.,41.0,False
ec7de9c8-539c-4f98-aa2a-241c69ce42a6,2021-07-07 23:09:34.196000,2021-07-07 23:14:34.313462,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625699373942.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625699373942.mp3,1625699374097-odrq6e,Complete,Transcode job 1625699374097-odrq6e was completed.,3.0,True
fc74cf3f-0ce7-4237-9cba-277857693ddf,2021-07-06 21:38:24.138648,2021-07-06 21:43:24.283541,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625607503902.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625607503902.mp3,1625607504058-ikgudx,Complete,Transcode job 1625607504058-ikgudx was completed.,17.0,False
ae8f6ada-0356-4e38-bdae-2b523e286501,2021-07-07 23:22:38.335707,2021-07-07 23:27:38.453544,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625700158146.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625700158146.mp3,1625700158243-tx46fl,Complete,Transcode job 1625700158243-tx46fl was completed.,4.0,True
30ddfc12-eb17-48b9-af3b-8db1a38f1772,2021-07-07 23:23:12.802229,2021-07-07 23:28:12.875265,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625700192558.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625700192558.mp3,1625700192689-bvgb50,Complete,Transcode job 1625700192689-bvgb50 was completed.,4.0,True
aed544c0-68f3-4f2e-8ca0-0a6edaa3641d,2021-07-08 00:28:09.680856,2021-07-08 00:33:09.773619,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625704089380.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625704089380.mp3,1625704089580-0im1bi,Complete,Transcode job 1625704089580-0im1bi was completed.,5.0,True
c4cc585f-f9b8-44dc-b5a0-86547c8a8da9,2021-07-08 00:29:33.901601,2021-07-08 00:34:33.995203,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625704173600.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625704173600.mp3,1625704173699-a7ktoz,Complete,Transcode job 1625704173699-a7ktoz was completed.,4.0,True
7a35cd91-985e-448f-a700-eccfd36adcb9,2021-07-08 00:31:14.992075,2021-07-08 00:36:15.108718,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625704274822.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625704274822.mp3,1625704274894-2y7j7t,Complete,Transcode job 1625704274894-2y7j7t was completed.,4.0,True
82ee5ae8-76aa-42d9-a713-01981495f42f,2021-07-08 00:31:44.901896,2021-07-08 00:36:44.969552,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625704304298.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625704304298.mp3,1625704304826-a6ka96,Complete,Transcode job 1625704304826-a6ka96 was completed.,4.0,True
f2d1eade-756b-4d35-bb49-9db8952cff38,2021-07-08 01:04:20.833463,2021-07-08 01:09:20.929534,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706260598.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706260598.mp3,1625706260757-3mi0w0,Complete,Transcode job 1625706260757-3mi0w0 was completed.,3.0,True
f43f949a-23f1-4d5e-ba60-3fcae1f07374,2021-07-08 01:06:26.474049,2021-07-08 01:11:26.551130,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706386290.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706386290.mp3,1625706386390-4l8i3h,Complete,Transcode job 1625706386390-4l8i3h was completed.,3.0,True
1b47ae41-874b-4c84-94d6-9ee4f952979b,2021-07-08 01:05:47.998907,2021-07-08 01:10:48.154309,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706347854.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706347854.mp3,1625706347924-k32ly8,Complete,Transcode job 1625706347924-k32ly8 was completed.,4.0,True
b21fe4e5-6ccf-4ca0-9ab5-ebb3cd4c840a,2021-07-08 01:07:47.378712,2021-07-08 01:12:47.452419,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706467166.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706467166.mp3,1625706467242-zn7r5o,Complete,Transcode job 1625706467242-zn7r5o was completed.,3.0,True
3c3b6335-426a-4d93-be95-4dd8638f456d,2021-07-08 01:07:24.283340,2021-07-08 01:12:24.351191,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706444108.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706444108.mp3,1625706444207-aqslcj,Complete,Transcode job 1625706444207-aqslcj was completed.,4.0,True
65e11076-1911-4232-b06d-6e0a1e801dc2,2021-07-08 01:09:07.792701,2021-07-08 01:14:07.998733,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706547542.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706547542.mp3,1625706547641-xof3th,Complete,Transcode job 1625706547641-xof3th was completed.,4.0,True
60887d6a-260a-4f7d-b36e-aa2f3ab97b53,2021-07-06 20:07:17.953893,2021-07-06 20:12:18.108321,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625602037702.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625602037702.mp3,1625602037827-kjlqeg,Complete,Transcode job 1625602037827-kjlqeg was completed.,30.0,True
7cb69c69-d6ce-466c-831a-a927b096a634,2021-07-08 01:10:03.283351,2021-07-08 01:15:08.231148,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706603102.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706603102.mp3,1625706603181-6kfqvu,Complete,Transcode job 1625706603181-6kfqvu was completed.,5.0,True
748f3b3b-2725-46ea-a53b-882731c4552f,2021-07-08 01:12:59.365542,2021-07-08 01:17:59.441387,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706779166.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706779166.mp3,1625706779261-ffypek,Complete,Transcode job 1625706779261-ffypek was completed.,4.0,True
ca2d8bf0-76eb-462f-b4cd-1edd26823772,2021-07-08 01:12:22.278520,2021-07-08 01:17:22.404842,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625706742098.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625706742098.mp3,1625706742182-c1x995,Complete,Transcode job 1625706742182-c1x995 was completed.,5.0,True
b3a89d8c-bf4f-4dcd-8537-5f369b992c3d,2021-07-08 02:07:01.951512,2021-07-08 02:12:02.090085,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625710021716.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625710021716.mp3,1625710021838-r5o59f,Complete,Transcode job 1625710021838-r5o59f was completed.,4.0,True
c80d28eb-ba1e-4b23-8422-0a1e44f1df51,2021-07-08 17:53:57.780665,2021-07-08 17:58:57.856160,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625766837578.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625766837578.mp3,1625766837677-egynqs,Complete,Transcode job 1625766837677-egynqs was completed.,4.0,True
258d5473-05a2-48e5-9533-72ab2ac5cb8c,2021-07-08 17:52:55.918394,2021-07-08 17:57:56.051641,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625766775726.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625766775726.mp3,1625766775828-rcbve0,Complete,Transcode job 1625766775828-rcbve0 was completed.,5.0,True
4b49870d-b2e9-472f-a420-e462e0560754,2021-07-11 22:13:04.153758,2021-07-11 22:18:04.292538,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626041583871.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626041583871.mp3,1626041584058-c5tgzl,Complete,Transcode job 1626041584058-c5tgzl was completed.,14.0,True
05543c27-7849-48de-a178-432b23c4097c,2021-07-08 17:24:13.864093,2021-07-08 17:29:14.003408,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625765053599.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625765053599.mp3,1625765053767-218jm9,Complete,Transcode job 1625765053767-218jm9 was completed.,25.0,True
a00486ec-4d94-4a4f-830f-1ccb5bf0b466,2021-07-08 02:43:42.880008,2021-07-08 02:48:42.965763,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625712222631.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625712222631.mp3,1625712222776-iziw43,Complete,Transcode job 1625712222776-iziw43 was completed.,27.0,False
622c588a-e2b5-4d47-9dcc-dc408aca4986,2021-07-12 03:38:12.484996,2021-07-12 03:43:12.648948,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626061092261.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626061092261.mp3,1626061092396-pelaxp,Complete,Transcode job 1626061092396-pelaxp was completed.,9.0,False
892a3fd2-bd5a-43d6-a09e-b041d04aa8de,2021-07-08 02:47:19.747627,2021-07-08 02:52:19.879215,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625712439515.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625712439515.mp3,1625712439656-j3w580,Complete,Transcode job 1625712439656-j3w580 was completed.,46.0,False
35fd644c-7262-4a03-ae29-4e6dec65b344,2021-07-13 02:05:54.486275,2021-07-13 02:10:54.606180,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626141954107.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626141954107.mp3,1626141954338-lhgvw8,Complete,Transcode job 1626141954338-lhgvw8 was completed.,8.0,False
0495434b-508f-483a-a6c9-3d299b00574b,2021-07-11 22:25:47.820596,2021-07-11 22:30:47.941477,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626042347470.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626042347470.mp3,1626042347710-n7uwe3,Complete,Transcode job 1626042347710-n7uwe3 was completed.,37.0,True
37774fcc-facf-4887-907a-8b2966eba80c,2021-07-09 22:11:55.923672,2021-07-09 22:16:56.070270,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625868715611.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625868715611.mp3,1625868715837-uhq6kx,Complete,Transcode job 1625868715837-uhq6kx was completed.,63.0,False
d1dfd224-0664-4a69-8565-7d777e264e1e,2021-07-13 21:28:50.241064,2021-07-13 21:33:50.410454,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626211730014.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626211730014.mp3,1626211730157-cfamc8,Complete,Transcode job 1626211730157-cfamc8 was completed.,5.0,False
713fae7f-f488-45d6-8855-355e4a736fab,2021-07-14 01:18:07.472868,2021-07-14 01:23:07.615929,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626225487252.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626225487252.mp3,1626225487369-3ohh6r,Complete,Transcode job 1626225487369-3ohh6r was completed.,8.0,False
3f0b8a49-e530-4baf-9393-c22f572d6f8e,2021-11-02 04:07:46.046094,2021-11-02 04:08:16.270532,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1635826065755.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1635826065755.mp3,1635826065910-w201w3,Complete,Transcode job 1635826065910-w201w3 was completed.,16.0,False
2778fc6e-38b8-4493-bc37-25ffab716602,2021-07-14 04:09:28.468411,2021-07-14 04:14:28.728448,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626235768256.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626235768256.mp3,1626235768369-9nv6i8,Complete,Transcode job 1626235768369-9nv6i8 was completed.,7.0,False
e7e9f87e-3654-4512-a198-e934e8091ddf,2021-07-14 04:23:26.577296,2021-07-14 04:28:26.723489,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626236606345.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626236606345.mp3,1626236606482-kdwsf2,Complete,Transcode job 1626236606482-kdwsf2 was completed.,4.0,False
ea80cf6f-5781-4d41-b362-baa507c0f4f2,2021-07-14 16:52:11.055753,2021-07-14 16:57:11.191761,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626281530795.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626281530795.mp3,1626281530968-ay18wg,Complete,Transcode job 1626281530968-ay18wg was completed.,6.0,False
e8a38c42-4431-4e98-b516-0e2e629de8b8,2021-07-14 15:31:39.553573,2021-07-14 15:36:39.709009,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626276699182.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626276699182.mp3,1626276699451-zrs67c,Complete,Transcode job 1626276699451-zrs67c was completed.,11.0,False
55cac0d6-019f-4b8c-b9c9-e8c570247e62,2021-07-14 18:01:00.177998,2021-07-14 18:06:00.278934,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626285659909.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626285659909.mp3,1626285660090-q7xnha,Complete,Transcode job 1626285660090-q7xnha was completed.,7.0,False
9a004e0b-e4ed-4b35-8866-46d8be02e178,2021-07-14 18:03:52.681972,2021-07-14 18:08:52.767469,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626285832509.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626285832509.mp3,1626285832598-lhqh1d,Complete,Transcode job 1626285832598-lhqh1d was completed.,4.0,True
cdd619b4-3c85-4e39-922b-4e3d63aa4811,2021-07-14 18:04:24.133136,2021-07-14 18:09:24.202727,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626285863954.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626285863954.mp3,1626285864046-labzff,Complete,Transcode job 1626285864046-labzff was completed.,4.0,True
d856cd57-87c5-4cf8-8543-e08394156d4f,2021-07-14 18:04:38.631880,2021-07-14 18:09:38.705070,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626285878465.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626285878465.mp3,1626285878532-96gouv,Complete,Transcode job 1626285878532-96gouv was completed.,4.0,True
d11eba4b-c80f-4c2d-8db4-e4a7cca61f2d,2021-07-14 18:05:23.869036,2021-07-14 18:10:24.196634,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626285923698.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626285923698.mp3,1626285923777-rt2in9,Complete,Transcode job 1626285923777-rt2in9 was completed.,5.0,True
6efcdefe-2ff6-41c8-80c2-d0f2ad8fd6b2,2021-07-14 18:05:08.984932,2021-07-14 18:30:14.344316,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626285908798.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626285908798.mp3,1626285908898-x8z6uw,Complete,Transcode job 1626285908898-x8z6uw was completed.,4.0,True
98a1f71d-b28a-451f-b7a1-68ae9609327c,2021-07-07 03:30:35.053423,2021-07-07 03:35:35.172431,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1625628634698.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1625628634698.mp3,1625628634925-u1s00w,Complete,Transcode job 1625628634925-u1s00w was completed.,129.0,True
9cc1c36c-b705-4b01-af25-e6de49104573,2021-07-15 01:27:10.488722,2021-07-15 01:32:10.611655,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626312430214.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626312430214.mp3,1626312430385-x6w9y5,Complete,Transcode job 1626312430385-x6w9y5 was completed.,8.0,True
018e8087-de65-4d5b-a96c-d6ac006acfaa,2021-07-15 22:17:06.075528,2021-07-15 22:22:06.194002,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626387425811.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626387425811.mp3,1626387425914-5otews,Complete,Transcode job 1626387425914-5otews was completed.,6.0,True
4dd004d4-4565-48b1-8efa-ed07a0161c6f,2021-07-15 22:18:13.095950,2021-07-15 22:23:13.197798,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626387492897.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626387492897.mp3,1626387493009-oc4v8i,Complete,Transcode job 1626387493009-oc4v8i was completed.,5.0,True
742cdcc0-02e0-4b7e-9393-f840ee8c42a4,2021-07-12 23:35:26.266013,2021-07-12 23:40:26.368925,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626132925955.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626132925955.mp3,1626132926175-fqsbxd,Complete,Transcode job 1626132926175-fqsbxd was completed.,76.0,True
27199b6b-f0d0-40ff-8362-8f753132d646,2021-07-12 15:30:30.678237,2021-07-12 15:35:30.777035,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626103830356.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626103830356.mp3,1626103830568-4b4qju,Complete,Transcode job 1626103830568-4b4qju was completed.,89.0,True
37dfa56b-8ff9-4b45-a125-c46b817e5908,2021-07-16 02:14:02.075536,2021-07-16 02:19:02.297977,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626401641766.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626401641766.mp3,1626401641966-stm6i3,Complete,Transcode job 1626401641966-stm6i3 was completed.,8.0,False
c7140002-5ba2-417c-ad95-e0ce8c8c5ab9,2021-07-16 01:23:05.058069,2021-07-16 01:28:05.231960,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626398584697.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626398584697.mp3,1626398584847-1k3z1r,Complete,Transcode job 1626398584847-1k3z1r was completed.,10.0,True
6938dca5-08d6-428e-9591-c2f2070ead9f,2021-07-16 02:14:28.822371,2021-07-16 02:19:28.889671,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626401668649.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626401668649.mp3,1626401668751-07akrs,Complete,Transcode job 1626401668751-07akrs was completed.,9.0,False
f9594423-96ce-4973-a3ae-18ca068b8ec2,2021-07-16 02:25:59.304222,2021-07-16 02:30:59.439938,https://says-api-uploaded-audio.s3.amazonaws.com/saysuseraudio1626402359061.m4a,https://says-api-streamable-audio.s3.amazonaws.com/saysuseraudio1626402359061.mp3,1626402359177-agcmmf,Complete,Transcode job 1626402359177-agcmmf was completed.,5.0,False
